rank,product,brand_date,rating,price,category,review
7089,BNX 캐시미어울코트 1종 ,BNX,4.9,"35,490",코트,47
7090,어니스트 러브 시스루 연말 코르셋 벨벳원피스 ,어니스트,3.8,"35,900",원피스,10
7091,눈꽃 노르딕 가디건 ,2019.12.,4.5,"29,900",카디건,4
7092,러브앤쇼 또또 롱패딩 자켓 LBJLSJP02 ,러브앤쇼,5,"88,200",점퍼,1
7093,JJ지고트 경량패딩 GJAA2PD10 ,JJ지고트,4.7,"129,590",점퍼,13
7094,리틀마켓 이니트 와이드 니트바지 투피스세트 FK03A9 ,리틀마켓,4.4,"27,700",코디세트,34
7095,페이퍼문 문 벨벳 조거 트라우져 ,페이퍼문,5,"64,000",바지,1
7096,코튼 양기모 후드원피스 0173 ,2019.11.,4,"25,500",원피스,2
7097,오플 VW베라왕 19FW 울 블랜디드 테디베어 코트 ,2019.11.,5,"138,330",코트,9
7098,체리폼폼 숏니트 2col ,2019.11.,4.7,"29,250",니트/스웨터,3
7099,울 모직 와이드 밴딩 팬츠 ,2019.11.,3.8,"18,900",바지,16
7100,노비스 19FW 노비스 롱패딩 SHERA 쉬라 ,노비스,5,"1,327,710",점퍼,1
7101,나인스토리 양털 테디베어 루즈핏 롱 코트 NBAJK014 ,나인스토리,3.2,"52,950",코트,16
7102,나이스크랍 배색 페이크퍼 양면 숏 무스탕자켓 A201TWFC50 ,나이스크랍,3.2,"177,660",재킷,16
7103,X크로스 랩 꼬임 크롭니트 -2color ,2019.11.,4.7,"29,200",니트/스웨터,3
7104,FRJ 에프알제이 여성 밍크 D톤워싱 앵클스키니 기모 데님 F94F-DP382A ,FRJ,4.5,"27,800",청바지,2
7105,플라스틱아일랜드 백기모 부츠컷 팬츠 PK4DP081 ,플라스틱아일랜드,4.7,"43,230",청바지,7
7106,쉬즈미스 NC05 배색덕다운경량패딩 SSDJPI41180 ,쉬즈미스,4,"87,200",점퍼,5
7107,나무그림 골덴배기 기모 3컬러 NCIASL060 ,나무그림,4,"45,080",바지,5
7108,휠라 여성 오버핏 구스 롱 다운자켓 FS2DJA4151F ,휠라,4,"125,300",점퍼,5
7109,쥬시쥬디 뉴앞판코듀로이배기팬츠 JTDP726D ,쥬시쥬디,5,"77,870",청바지,3
7110,스튜디오톰보이 케시미어 믹스 벨티드 코트 9109411947 ,신세계톰보이,4.5,"459,000",코트,19
7111,밍크 페이크 퍼 자켓 ,2019.11.,5,"114,000",재킷,4
7112,잇츠스타일 크리스마스 트리 라운드넥 풀오버 루즈핏 니트 스웨터 JS1248 ,2019.12.,5,"23,170",니트/스웨터,4
7113,해외배송 노비스 여성패딩 메리데스 ,노비스,5,"658,000",점퍼,4
7114,반하루 플라워 자수 울 가디건 - cd 2609040 ,2019.12.,5,"34,070",카디건,4
7115,쥬시쥬디 라쿤 퍼 다운점퍼 JSJP720A ,티비에이치글로벌,4.4,"81,081",점퍼,13
7116,쥬시쥬디 코듀로이스탠다드에리형숏점퍼 JTDJ721B ,쥬시쥬디,4.4,"161,190",점퍼,13
7117,울 50 슬릿 루즈핏 터틀넥 폴라 니트 ,2019.11.,4.5,"28,900",니트/스웨터,6
7118,SOUP 더블브레스티드 포켓 코트 STBHCV0 ,동광인터내셔날,4.6,"39,810",코트,305
7119,레코브 라인니트스커트 LW319YSK560X ,레코브,4.5,"29,210",스커트,2
7120,써스데이아일랜드 드넥 자가드 솔리드 원피스 T196MOP158W ,써스데이아일랜드,4.8,"98,580",원피스,26
7121,폴햄 여성 립조직 터틀넥 폴라티 PHZ4EU2050GR ,폴햄,4.7,"15,400",니트/스웨터,3
7122,반에이크 큰카라기모맨투맨티 VB01TSQ303Z ,반에이크,4.7,"32,230",티셔츠,3
7123,에고이스트 소매볼륨 빅카라 핸드메이드 코트 EJ4WC065 ,아이올리,4.5,"151,698",코트,25
7124,흄 유니섹스 기모 터틀넥 뒷 지퍼 루즈핏 맨투맨 H174U071A ,흄,4.5,"10,000",티셔츠,11
7125,ZOOC 폭스퍼 리버시블 무스탕 V194PSF962 ,대현,4.5,"499,200",코트,10
7126,매그 매그놀리아 906베리 기모 하이웨스트 일자핏 청바지 데님 ,2019.11.,4.8,"47,520",청바지,8
7127,여성 겨울 덤블 양면 누빔 패딩 목도리 세트 ,2019.12.,4.3,"76,230",점퍼,3
7128,린 벨트 포인트 퍼 롱 패딩 LCDHJK0200 ,린,4.3,"449,100",점퍼,3
7129,율미아스텝 율미아스탭 진주버튼타이니트원피스 SIW1OP3451 ,율미아스텝,4.3,"39,880",원피스,3
7130,TUMI NC05 울100핸드메이드 코트 겨울 TMJH94TA04 ,TUMI,4.3,"112,090",코트,3
7131,위아 누빔 트위드자켓 we are ,2019.11.,5,"185,000",재킷,1
7132,토모톰스 트임 슬림골덴슬림스커트 WT19NSK1003 ,토모톰스,4.2,"25,460",스커트,5
7133,제이빔 경량 넥셔링 숏자켓 JVJD19WG5 ,이랜드,4.7,"32,680",점퍼,44
7134,미유라벨 NO 126 미유기모 후드 원피스 ,2019.10.,4.5,"59,800",원피스,71
7135,코코아 핸드메이드 밸티드 롱 코트 ,2019.11.,4.5,"106,000",코트,71
7136,케이스위스 여성용 신축성이 좋고 기모 원단을 사용하여 따듯하고 깔끔한 디자인의 트레이닝 팬츠 42 ,케이스위스,5,"23,970",트레이닝복,12
7137,라코스테 여성 여성 캐주얼 시티파카 BF0947-19D166 KR347 ,라코스테,3.5,"75,740",점퍼,2
7138,전체안감 카라 스트링 퍼 롱 패딩코트 ,2019.12.,3.5,"56,000",코트,2
7139,보웬 이중지 후드 니트 ,2019.12.,5,"117,000",니트/스웨터,1
7140,디데무 리버시블 양가죽 숏 무스탕 IF1910114 ,디데무,5,"442,980",재킷,1
7141,업스클 플라워 루즈핏 원피스 ,2019.11.,4.4,"57,800",원피스,48
7142,나이키 우먼스 원 타이츠 JDI BV4596-010 ,나이키,4.9,"34,340",레깅스,34
7143,라운드 캐시 골지 울 니트 ,2019.11.,4.6,"45,000",니트/스웨터,7
7144,집업 롱조끼 경량 패딩 여성 다운 ,2019.10.,4.5,"29,800",조끼,69
7145,화이트폭스 베이직하이넥웰론롱패딩 ,2019.11.,5,"47,970",점퍼,2
7146,파르베 뽀송양털조끼 76604F94 ,파르베,4.7,"21,050",조끼,26
7147,리얼 리얼폭스 후드 스트링 양모 무스탕코트 ,2019.11.,5,"272,000",코트,1
7148,온앤온 캐시미어 핸드메이드 싱글코트 NW9WH623 ,온앤온,3.5,"414,230",코트,2
7149,봄여름원단 트임 스퀘어넥 뷔스티에 미디원피스 ,2019.04.,4.5,"27,850",원피스,316
7150,로렌 벨트 모직 플리츠 스커트 ,2019.12.,4.6,"15,000",스커트,26
7151,겨울 러플 프릴 블라우스 ,2019.12.,4.5,"37,900",블라우스/셔츠,2
7152,긴소매 니트 원피스 가을 겨울 롱스커트 무릎 프렌치 빨간 속치마 ,2019.11.,4.5,"23,590",원피스,2
7153,온앤온 버클소매 캐시미어혼방 코트 JW9WH423 ,온앤온,4.5,"119,000",코트,2
7154,10 셀렙샵 에디션 앙고라 블랜디드 핸드메이드 코트 ,2019.10.,4.7,"131,040",코트,556
7155,겨울신상 문 패턴 밴딩 스커트 ,2019.11.,4.4,"21,800",스커트,64
7156,리스트 데일리 비쥬 골지 목폴라 니트 풀오버 ,리스트,4.5,"12,250",니트/스웨터,2
7157,나인 폭스 퍼 데일리 다운 점퍼 JP-354 ,바이와이제이,4.5,"149,900",점퍼,2
7158,끈조절 이너 슬립원피스 ,2018.11.,4.6,"13,700",원피스,"3,981"
7159,미디엄 레오 니트 ,2019.10.,4.4,"25,800",니트/스웨터,138
7160,나이스크랍 렉스빅포켓 노카라 핸드메이드코트 A192PWC946 ,나이스크랍,4,"139,000",코트,1
7161,스판 머메이드 스커트 ,2019.09.,4.6,"29,360",스커트,394
7162,보웬 호시 막스 핸드메이드 코트 ,2019.11.,4.6,"406,080",코트,394
7163,더틸버리 벨트 구스 다운 점퍼 TJCM2PD52 ,더틸버리,4.6,"239,200",점퍼,394
7164,모조에스핀 벨티드 테일러드카라 캐시미어 롱코트 S194MSG405-CA ,대현,5,"832,200",코트,2
7165,뉴발란스 우먼스 CR 유틸리티 패트롤 구스 숏다운 NBNP94W072 ,뉴발란스,5,"280,840",점퍼,3
7166,겨울신상 원핀탁 주름 밴딩 니트 팬츠 ,2019.11.,3.8,"24,800",바지,16
7167,나인 벨벳 롱 플리츠 스커트 SK-3153 ,바이와이제이,4.5,"21,320",스커트,113
7168,미쏘 아웃포켓 울 더블 코트 MIWJH9V33B ,미쏘,3,"106,610",코트,2
7169,단스킨 댄스킨 19년 F W 레그쉐이퍼 10종 9종 랜덤 1종 ,단스킨,4.8,"37,080",레깅스,40
7170,에고이스트 와이드 폭스퍼 구스 롱다운 민트 EK5TD502 ,에고이스트,4.8,"299,400",점퍼,40
7171,무료배송3컬러 앤티 피치기모 반팔티셔츠 ,2019.10.,4.6,"16,900",티셔츠,21
7172,써스데이아일랜드 레트로 체크 중기장 코트 T198MCT243W ,써스데이아일랜드,4.6,"295,050",코트,21
7173,퍼스트데이겨울 골덴 코듀로이 와이드 밴딩팬츠3col ,2019.11.,5,"32,410",바지,5
7174,LUDE 테일러드 체크 롱 원피스 L10WFOP1 ,LUDE,4.7,"113,400",원피스,155
7175,PAPERMOON 레더 크롭 플레어 팬츠 ,2019.11.,4.8,"61,000",바지,4
7176,폴햄 여성 벨보아 융기모 레깅스 PHZ4PT2710 ,폴햄,5,"10,000",레깅스,3
7177,보브 버버리 VOV 롱 다운점퍼 59417101 ,보브,5,"348,510",점퍼,3
7178,백리본 니트 조끼 ,2018.08.,4.4,"14,900",조끼,957
7179,이중배색 루즈핏 폴라 터틀넥 니트 ,2019.10.,4.9,"49,800",니트/스웨터,11
7180,GGPX 안감 인조 양털 데님 롱 코트 GJHCT014F ,GGPX,4.5,"47,960",코트,2
7181,리앤컴퍼니 트레이닝바지 반바지 츄리닝 운동복 42A ,리앤컴퍼니,3.9,"6,900",트레이닝복,"2,411"
7182,데일리 H라인 골덴 멜빵 원피스 ,2019.10.,4,"26,500",원피스,7
7183,나이스크랍 구스다운 A194PWD802 ,나이스크랍,5,"56,050",조끼,1
7184,라인 헤르미어 울 캐시 혼방 하프코트 NWHCIK0500 ,린컴퍼니,4.1,"113,980",코트,8
7185,메인스테이 구스패딩 폭스구스패딩 ,2019.11.,4.1,"375,000",점퍼,8
7186,카이아크만 여성 스웨이드 보아털 무스탕 자켓 비스코스 점퍼 HKNWCUY560 ,카이아크만,4.1,"93,060",재킷,8
7187,기모 트레이닝 바지 세트 ,2019.11.,4.6,"31,970",트레이닝복,17
7188,ZOOC 캐시미어 숏 핸드메이드 코트 Z184MSG158 ,대현,4.7,"143,700",코트,53
7189,플라스틱아일랜드 체크 반오픈 원피스 PJ4WO164 ,플라스틱아일랜드,4.5,"43,170",원피스,4
7190,포커스 퍼트리밍스트링패딩점퍼 VFIW1JP1031 ,포커스,4.5,"48,440",점퍼,4
7191,아르댓 Hand made Double Coat 패딩안감 Oatmeal ,2019.11.,5,"271,150",코트,1
7192,더뽐 매일매일 하이웨스트 기모 일자팬츠 ,더뽐,3.9,"24,900",바지,9
7193,리스트 탈착 폭스 후드 울 캐시미어 코트 TWHCTJ80610 ,리스트,3.9,"447,170",코트,9
7194,조거 후드 트레이닝세트 ,2019.10.,4.2,"37,000",트레이닝복,73
7195,또앤 니트 카라 롱 원피스 가을 겨울 루즈핏 오버핏 하객 버튼 단추 울 미디 ,2019.09.,3.8,"19,490",원피스,35
7196,C1 2019 에르노 퍼 털 다운 자켓 재킷 PI0670D ,에르노,5,"869,000",점퍼,5
7197,제너럴아이디어 블프 메가세일 레트로 아가일 오버핏 풀오버 S9W06029 ,제너럴아이디어,4.7,"49,000",니트/스웨터,137
7198,탄탄레깅스 일반 기모선택 신축성굿 착용감 좋아요 ,2019.05.,4.5,"12,000",레깅스,419
7199,레코브 삼각패턴 니트 LW319ZKN915X ,레코브,5,"35,080",니트/스웨터,2
7200,속밴딩 진청 세미부츠컷청바지 190 ,2019.11.,4.2,"33,900",청바지,46
7201,아이러브다온 포그니 여성 겨울 후리스 떡볶이 양털 롱코트 ,2019.11.,5,"39,800",코트,13
7202,올리브데올리브 소배밴딩 니트 YZ9WP075 ,올리브데올리브,4.3,"46,550",니트/스웨터,12
7203,잇미샤 폭스퍼 벨티드 덕 다운 패딩 ITJCWPD140 ,잇미샤,4.3,"719,100",점퍼,12
7204,메리바움 베이 뽀글 양털 조끼 ,2019.11.,3.8,"12,760",조끼,9
7205,프리미엄 리얼라쿤 구스다운 롱 패딩 점퍼 ,2019.11.,5,"255,000",점퍼,1
7206,프릴 브이넥 블라우스 ,2019.07.,3.8,"27,280",블라우스/셔츠,46
7207,가을신상 야광 후드 뽀글이 티셔츠 ,2019.10.,4.1,"27,800",티셔츠,75
7208,여성 피치 기모 스판 레이어드 핏되는 신축성 짱 롱나시 77반까지 ,2019.12.,4.1,"7,560",티셔츠,75
7209,탑걸 니트 세미 배기핏 팬츠 TJZAPT907F ,탑걸,4.7,"41,070",바지,3
7210,홀리넘버7 LIFE IS BEAUTIFUL KINT ,2019.11.,5,"114,480",티셔츠,1
7211,르샵 퀼팅 웰론 하프 패딩 LHBPD5828AKKS ,현우인터내셔날,4.1,"39,000",점퍼,14
7212,캘빈클라인 여성 니트 집업 가디건 4BFSR71-003 ,캘빈클라인,4,"107,600",카디건,1
7213,제네럴아이디어 여성 폭스패딩코트 구스다운롱코트- GI94WDW001 ,2019.11.,4.9,"141,150",점퍼,21
7214,밑단 시보리 트레이닝 팬츠 - 5398 ,2019.10.,4,"5,110",트레이닝복,54
7215,클라이드앤 클라이드 여성 다이마루 후드 롱 다운 점퍼 FJDDU951F ,클라이드앤,5,"64,480",점퍼,2
7216,나이스크랍 와이드니트셋업팬츠 N194PWK985 ,나이스크랍,5,"172,810",바지,2
7217,A라인 뒷밴딩 롱플레어 가죽 스커트 ,2019.10.,4.8,"36,800",스커트,8
7218,뱅뱅 여성 폴리 스판 기모바지 GPW821 ,뱅뱅,4.6,"7,900",바지,16
7219,코데즈컴바인 코데즈컴바인HY러블리 기모후드 롱원피스 CED-TO832 ,코데즈컴바인,4.3,"35,720",원피스,9
7220,체 레오파드 롱원피스 비비아레이디 ,2019.10.,4.4,"29,900",원피스,70
7221,캘빈클라인진 캘빈클라인 CK진 여성 롱다운 점퍼 J209928 ,캘빈클라인진,4.7,"93,080",점퍼,12
7222,올리브데올리브 폭스퍼 구스점퍼 카라 포켓퍼탈부착 OP9WM901 ,올리브데올리브,5,"235,360",점퍼,1
7223,크로커다일레이디 네크의 니트 배색과 테잎 디테일이 영한 감성이 돋보이는 다운점퍼 CL8WDW102 ,크로커다일레이디,4.5,"52,790",점퍼,4
7224,의사가운 실습가운 실험실가운 실험복 병원가운 ,2018.12.,4.5,"13,080",유니폼/단체복,515
7225,플라스틱아일랜드 핫레드 오리털점퍼 PH4NZ082 ,플라스틱아일랜드,4.6,"49,380",점퍼,17
7226,애녹 몰리티셔츠 AWW05G ,애녹,4.4,"28,880",티셔츠,15
7227,여성 울트라라이트 구스다운 자켓 2종set ,2019.10.,4,"71,900",점퍼,75
7228,라쿤70 부드러운 라운드 니트 ,2019.12.,5,"57,750",니트/스웨터,5
7229,ZOOC 렉스퍼 카라탈부착 루즈핏코트 Z184MSG519 ,ZOOC,4.7,"239,700",코트,7
7230,양털 겨울 롱 원피스 ,2019.11.,4,"28,800",원피스,9
7231,슈크림 텐셀 목폴라티 ,2019.11.,3.5,"13,900",티셔츠,8
7232,박시 겨울 기모 체크 셔츠 여성 체크남방 셔츠자켓 ,2019.11.,5,"35,900",블라우스/셔츠,2
7233,마고로비 터틀넥 티셔츠 ,2019.11.,4.4,"24,000",티셔츠,17
7234,어니스트 모헤어 시스루 폴라니트 ,어니스트,4.2,"25,500",니트/스웨터,16
7235,올리브데올리브 니트 플리츠 스커트 YZ0SS090 ,올리브데올리브,4.6,"46,550",스커트,10
7236,리스트 폭스후드 구스패딩 TMDJP82020 ,리스트,4.6,"343,012",점퍼,10
7237,탑걸 퍼 디테일 블랙무스탕 TIDAMU900F ,연승어패럴,4.7,"28,500",재킷,22
7238,샤틴 기본쓰리더블버튼핑크자켓S193m101 ,샤틴,4.7,"147,670",재킷,22
7239,올리브데올리브 기모쉬폰원피스yw0so302 ,모드로코,4.7,"89,400",원피스,22
7240,퀄팅 벨벳 트위드 투피스 세트 2컬러 ,2019.11.,4,"36,900",코디세트,1
7241,부루앤쥬디 골덴12 WGLK1PT004 ,부루앤쥬디,4,"32,310",바지,17
7242,톡톡한 기모 롱후드원피스 크림 ,2019.10.,4.3,"23,900",원피스,32
7243,그레이빈 플라워 자수가디건 ,2019.12.,4.3,"36,600",카디건,32
7244,코듀로이 트위스트 팬츠 ,2019.11.,4.4,"53,000",바지,7
7245,메리바움 윈터 도톰 와이드 울 슬랙스 ,2019.11.,5,"32,120",바지,1
7246,에꼴드파리 ECOLE 에꼴 슬림구스다운점퍼 P9ZWDC034D ,에꼴드파리,5,"175,160",점퍼,1
7247,스케쳐스 남여공용 발열안감 퍼텍스쉴드 롱 밴치파카 롱패딩 레드컬러 SP3UD18W904 ,스케쳐스,5,"75,000",점퍼,1
7248,치매대응복 치매복 특수락지퍼 치매복 치매우주복 치매환자복 ,2019.11.,4.4,"33,500",유니폼/단체복,33
7249,램스울 라운드 스커트 니트세트 투피스 ,2019.11.,5,"39,900",코디세트,1
7250,나이스크랍 브이넥 버튼 레이어드 원피스 N194MWOA23 ,나이스크랍,5,"93,730",원피스,1
7251,티렌 울캐시 옆슬릿 코트 L194MWCB51 ,티렌,5,"299,500",코트,1
7252,캔마트 키작아도괜찮진14탄 기모일자 키작진VER 72 MA10215 ,캔마트,4.4,"26,900",바지,79
7253,덤블 양털퍼 뽀글이 조끼 VEDO3320 ,2019.11.,3.7,"30,000",조끼,57
7254,앤클라인 로고장식 구스패딩점퍼 AX2B4DH0047 ,앤클라인,3.7,"77,220",점퍼,57
7255,쉬즈미스 미니멀 테일러드카라 원버튼 울 자켓 ,쉬즈미스,3.7,"32,950",재킷,57
7256,여성 퍼 조끼 밍크 슬림 폭스 포켓 코트 ,2019.10.,4.5,"19,780",조끼,2
7257,가을신상 레오니트 스웨터 ,2019.10.,4.5,"24,800",니트/스웨터,89
7258,나인 셋업 트위드장식 니트 가디건 NMI7NK-CD1353M0 ,나인,5,"62,100",카디건,5
7259,겨울A라인플레어오피스룩미디스커트 ,2019.11.,4.5,"39,900",스커트,24
7260,잇미샤 세일러 카라 핏앤플레어원피스 ITJBWOP170 ,잇미샤,5,"287,100",원피스,8
7261,안지크 폭스퍼넥워머 DD4MF5910 ,안지크,4.5,"79,000",니트/스웨터,2
7262,밴딩기모 일자트레이닝팬츠 ,2019.11.,4,"9,800",트레이닝복,8
7263,겨울신상 프릴 꽈배기 폴라 크롭 니트 ,2019.11.,4,"38,800",니트/스웨터,8
7264,아메카지 남자 오버롤 데님 멜빵 면 점프수트 팬츠 ,2019.09.,4.6,"28,000",점프슈트,47
7265,매그제이 코듀로이밴딩원피스 J22POP063 ,매그제이,3,"51,400",원피스,1
7266,하이웨스트 흑청 기모 일자 블랙진 ,2019.11.,4.3,"38,000",청바지,3
7267,아트박스 애플박스 네오V넥 발열조끼 USB 3단 ,아트박스,5,"26,860",조끼,3
7268,셔링프릴 기모 여리여리 맨투맨 ,2019.11.,4,"17,900",티셔츠,7
7269,겨울 기모 일자 밴딩 면바지 x 3 colors ,2019.12.,4.5,"29,900",바지,20
7270,써스데이아일랜드 하이넥 체크 숏 자켓 T198MJK233W ,써스데이아일랜드,5,"255,970",재킷,11
7271,피에르가르뎅 폭스 렉스퍼 후드 구스 다운 점퍼 ,피에르가르뎅,4,"245,090",점퍼,1
7272,진주 배색원피스 허리끈set ,2019.11.,4.6,"32,900",원피스,12
7273,TV쇼핑 올리브그린 웜기모 미니플레어핏 기모밴딩팬츠 4종 ,2019.12.,4.6,"47,920",바지,12
7274,올앤선드리 LAMB 롱 니트 A8WBK346 ,올앤선드리,4.3,"70,000",니트/스웨터,12
7275,비지트인뉴욕 베이직 일자핏코트 VUBHC91 ,디케이앤코,4.7,"58,110",코트,65
7276,블리그램 덤블엠롱기모JK 단추기모YES 기모아우터 겨울자켓 ,2019.11.,3.8,"38,900",재킷,11
7277,비지트인뉴욕 후드니트세트 VVALK80 ,비지트인뉴욕,4.3,"49,870",코디세트,30
7278,얀13 FUR DOUBLE LONG PEACOAT ,얀13,4.3,"163,300",코트,30
7279,런던플랏 르메르 로브 핸드메이드 코트 3col ,2019.11.,4,"190,000",코트,1
7280,에잇세컨즈 블랙 레더 배색 셔츠형 롱 원피스 129X71DY15 ,삼성물산,4.6,"32,650",원피스,7
7281,덴 코듀로이 뷔스티에 멜빵 롱 원피스 ,2019.11.,4.3,"25,200",원피스,4
7282,샌들러 부츠컷 밍크레깅스 SD-191105 ,2019.11.,5,"5,350",레깅스,6
7283,호피 스웨이드 롱 스커트 ,2019.12.,4.2,"18,900",스커트,26
7284,리틀마켓 웰론 언발 털 후드 숏패딩 DK16A9 ,리틀마켓,4.2,"42,840",점퍼,5
7285,올리브데올리브 카라 벨트 니트원피스 YK9WO311 ,모드로코,4.5,"75,810",원피스,4
7286,쉬즈미스 프리미엄 오버핏 알파카 롱코트 ,쉬즈미스,4.5,"95,300",코트,4
7287,모조에스핀 레이스카라포인트 슬림원피스 J184MSE071 ,대현,4.5,"318,002",원피스,4
7288,욜로라이프 티셔츠 ,2019.11.,4.5,"14,000",티셔츠,413
7289,에고이스트 언발주름 체크스커트 EK4WS163 ,에고이스트,5,"160,160",스커트,2
7290,크로커다일 렉스퍼 안감 머스크랫 폭스 카라 구스다운 코트 CL7WLP103 ,크로커다일,5,"272,560",점퍼,2
